x;y
337.5761528081076;-29.72861890982576
341.571271967171;-29.56085733458168
345.5666108368719;-29.389718277555684
349.5621784361241;-29.21529814522544
353.557983579513;-29.03769100184952
357.55403488350225;-28.8569886329052
361.5503407724455;-28.67328060532416
365.5469094844156;-28.4866543247212
369.54374907686207;-28.2971950897968
373.5408674321055;-28.104986144083284
377.53827226267924;-27.910108725190717
381.5359711165266;-27.7126421116988
385.53397138206026;-27.51266366783176
389.5322802930932;-27.310248886041922
393.5309049336471;-27.105471427621282
397.5298522426444;-26.89840316145176
401.5291290184912;-26.689114200996876
405.52874192355574;-26.47767293963192
409.5286974885479;-26.264146084403677
413.5290021168056;-26.04859868830296
417.529662088492;-25.8310941811312
421.53068356470806;-25.611694399033603
425.532072591525;-25.39045961277032
429.53383510393996;-25.167448554790163
433.53597692975956;-24.942718445169202
437.538503793414;-24.7163250164716
441.5414213197048;-24.48832253758664
445.54473503749017;-24.25876383659528
449.5484503833113;-24.02770032271152
453.55257270495935;-23.79518200734648
457.55710726498984;-23.56125752433664
461.5620592441846;-23.32597414937728
465.5674337449631;-23.08937781869912
469.57323579474803;-22.85151314702352
473.5794703492829;-22.61242344483168
477.5861422959087;-22.37215073497816
481.5932564567979;-22.13073576868056
485.600817592148;-21.888218040913358
489.6088304033384;-21.64463580523312
493.61729953604964;-21.40002608806136
497.62622958334777;-21.15442470244856
501.6356250887362;-20.90786626134312
505.64549054917364;-20.66038419038704
509.65583041806275;-20.41201074025904
513.6666491082083;-20.16277699858488
517.6779509947467;-19.912712901433043
521.6897404180488;-19.6618472444148
525.702021686596;-19.410207693404562
529.7147990798317;-19.15782079489656
533.7280768509867;-18.90471198601336
537.7418592298833;-18.65090560418152
541.7561504257158;-18.39642489648624
545.7709546298095;-18.141292028720642
549.7862760183589;-17.88552809413952
553.8021187551452;-17.62915312193216
557.8184869942356;-17.3721860854236
561.8353848826624;-17.11464491001608
565.8528165630858;-16.85654648088072
569.870786176437;-16.5979066504096
573.8892978645476;-16.33874024543736
577.9083557727593;-16.07906107424104
581.9279640525198;-15.81888193332792
585.9481268639648;-15.558214614017759
589.9688483784824;-15.29706990882864
593.9901327812653;-15.03545761767392
598.0119842738491;-14.773386553876
602.0344070766364;-14.510864550005682
606.0574054314098;-14.24789846355224
610.0809836038305;-13.98449418243112
614.1051458859263;-13.720656630335041
618.129896598567;-13.456389771934479
622.1552400939296;-13.19169661793248
626.1811807579511;-12.92657922997992
630.2077230127717;-12.66103872545552
634.234871319168;-12.39507528211568
638.2626301789745;-12.12868814261904
642.2910041374976;-11.86187561893016
646.3199977859177;-11.59463509660544
650.349615763685;-11.326963038968001
654.379862760904;-11.05885499117248
658.4107435207094;-10.79030558416544
662.4422628416362;-10.52130853854432
666.474425579978;-10.251856668318721
670.5072366521395;-9.98194188457704
674.5407010369818;-9.71155519906208
678.574823778157;-9.44068672765776
682.6096099864396;-9.169325693792
686.6450648420473;-8.89746043175568
690.6811935969563;-8.62507838994312
694.7180015772096;-8.3521661340152
698.7554941852192;-8.0787093499884
702.7936769020596;-7.8046928472512
706.8325552897581;-7.5301005615120005
710.8721349935764;-7.254915557678481
714.9124217442873;-6.979120032673119
718.9534213604445;-6.702695318184721
722.9951397506485;-6.425621883359519
727.0375829158041;-6.14787933743328
731.0807569513754;-5.86944643230576
735.1246680496323;-5.5903010650608795
739.1693225018943;-5.31042028043224
743.2147267007671;-5.0297802732176
747.2608871423754;-4.74835639064312
751.3078104285905;-4.466123134678321
755.3555032692525;-4.183054164304719
759.4039724843875;-3.8991222977387197
763.4532250064209;-3.61429951460984
767.5032678823861;-3.32855695809648
771.5541082761273;-3.04186493702024
775.6057534704995;-2.7541929278998403
779.6582108695628;-2.4655095769660798
783.7114880007738;-2.17578270213928
787.7655925171707;-1.8849792949693598
791.8205321995565;-1.59306552254176
795.8763149586764;-1.3000067293472002
799.932948837392;-1.00576743911944
